Tweet,Sentiment
RT @icapontevedra: RT @Abogacia_es La Abogacia garantiza la asistencia y asesoramiento inmediato a las victimas de #ViolenciaGenero #COVID1...,0.0
"RT @MeghUpdates: #BREAKING: Agencies/Police in Paris are on alert for a possible Terr0rist Att@ck amidst #COVID pandemic. 
#France #COVID1...",0.296
RT @orienhips: A l*uciana ca*** apagou o perfil dela depois que apareceu no vacilo covid e fica usando o perfil da loja dela ,-0.296
@FranckNoir3 @infos_covid Je rajouterais que Richard Ferrand est toujours president de l'assemblee nationale. Il ne... https://t.co/yG0CtbKyqU,0.0
RT @Reuters: Coronavirus hits a third of UK families' incomes: IHS Markit https://t.co/DCSAOuXpN8 https://t.co/c8N7yyWblU,0.0
RT @ABC: HOP TO IT: A kangaroo had the run of the city of Adelaide as residents stayed inside to slow the spread of the novel coronavirus....,0.3182
RT @ayseozylmz: Ciya Lokantalari'nin sahibi Musa Dagdeviren. Covid19 sebebiyle Kadikoy'deki 3 dukkanini kapatti. Calisanlarini tam ucretli...,0.0
RT @rynprry: Tim Robinson mocking COVID protestors. The man is a saint. https://t.co/uiuW64UM9E,-0.4019
"RT @no_silenced: Illinois Dems' $41 Billion Demand Includes $10 Billion Pension Bailout That Has Nothing To Do With Coronavirus

Why are De...",-0.2263
RT @ishafoundation: The coronavirus pandemic is poised to hurt migrant laborers and daily wage workers who constitute India's poorest secti...,-0.7096
"RT @CNN: TV host Piers Morgan says President Trump has turned his White House coronavirus briefings into ""a self-aggrandizing, self-justify...",0.0
RT @Chelsea_HQ: #Chelsea players have entered talks with the club regarding a potential 10% wage cut in order to combat the impact of COVID...,-0.5423
"RT @MOC_AllianceBD: [#IA] #Coronavirus
Lutte contre le coronavirus: la desillusion de l'intelligence artificielle
""Le traitement contre le...",0.0
RT @VTVcanal8: Asesor de Salud de la Casa Blanca rechaza teoria conspirativa sobre que el coronavirus se fabrico en un laboratorio de Wuhan...,0.0
RT @TheWomensOrg: Princess Sofia of Sweden has announced she's reducing her royal duties to support coronavirus patients by volunteering at...,0.4019
Clara Ponsati - Coronabons per a que? https://t.co/MgPOpmIQcp,0.0
RT @DrEricDing: One barrel of a Texas crude oil now costs less than a Starbucks coffee. Let that sink in folks. #COVID19,-0.5719
"RT @gergerliogluof: Yurdun her yerinden cezaevlerindeki Covid19(+) vakalari geliyor

Afyon cezaevinde 2 IKM'de Covid 19 (+), birinin adi H....",0.0
"RT @narendramodi: Spoke on phone with H.E. President @ibusolih about the COVID-19 pandemic, and the health and economic challenges it poses...",0.0772
RT @Tonicanto1: Un tercio de los espanoles aun no consiguio mascarillas contra el coronavirus.  https://t.co/iPZUJB7N5Z,-0.296
RT @sekartweets: A group of 127 pilgrims from TN had gone to Varanasi on a religious tour.  Two of them are #Covid19 positive.,0.5574
"RT @Meganoticias19: #UltimaHora #AlertaCOVID19 | Aumenta a 218 el numero de casos confirmados de coronavirus a nivel nacional, segun el sit...",0.0
RT @iescolar: ULTIMA HORA | La cifra diaria de fallecidos con coronavirus baja de los 400 por primera vez desde el 22 de marzo y los casos...,0.0
RT @thetimes: More than 80% of Britons want Boris Johnson to push for an international inquiry into China's handling of the initial coronav...,0.0772
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"RT @jreichelt: China's embassy in Berlin wrote me an open letter because they weren't too happy with our Corona coverage. I responded.
Full...",-0.4585
"RT @MichaelSkolnik: SHE HAS A NAME: Skylar Herbert, the daughter of Detroit first responders, is the first child with COVID-19 to die in Mi...",-0.5994
"@GeigerNews Hmmm,, they may have a change of heart while lying on their bed dying of COVID-19.  I lost three family members from COVID-19.",-0.6908
RT @VinodSharmaView: @iamsrk would you want to be a doctor in another life? #CovidWarriors,0.0772
RT @gotspeed2burn: Another wrinkle in the #ChiComs' narrative appears as the Doctor who first discovered HIV is confident that #COVID19 was...,0.4939
@MJCoronado1 @ZaidaCantera Tambien lo fue Sanchez en su dia a cuenta del ebola...?o no te acuerdas?,-0.3736
"Recordemos que la situacion de Madrid no es la de otras Comunidades y no hablo ya solo del coronacosa, sino del tam... https://t.co/9nEvT1aZnu",-0.5267
"RT @iArnavAgarwal: Yesterday, I donned up and entered a patient's room. He was COVID+, and he was decompensating rapidly. His breathing was...",0.0
Covid19 Not a Joke!!!!! can't Kenyans just behave and use our Heads,-0.4689
"RT @gazetesozcu: Belediye Baskani Savas: Hatay'da 7 kisi coronadan oldu, 5'i kayit disi birakildi!
https://t.co/0tqkBj3iFd",0.0
The idea of a COVID contact tracing app isn't dead - quite the opposite! There is now a healthy debate about the be... https://t.co/yabXLrhMio,0.7531
"RT @KarluskaP: Djokovic opposes coronavirus vaccination - Reuters-""Personally I am opposed to vaccination and I wouldn't want to be forced...",-0.4976
"RT @KChiruTweets: During this #CoronaCrisis period, there is a huge dearth of life saving blood. I appeal to ALL to come forward and donate...",-0.25
RT @GiancarloSopo: New York Democratic Gov. Andrew Cuomo on whether he has faith in President @realDonaldTrump's handling of the coronaviru...,0.4215
"RT @Krishna38990601: Way to go I-PAC! The COVID-19 pandemic has inflicted immense hardship and agony on people, especially the poor. We nee...",-0.8303
RT @PIB_India: Here is a list of the districts where #COVID19 situation is serious or becoming serious in response to which Government has...,-0.1531
A coronavirus spreading fart can travel 30 foot in 7 seconds so you keep pushing your 6 feet of social distancing you stupid motherfucker.,-0.8402
"RT @rogertansey: ""An overwhelming majority of Americans - 65 percent - also said they believe that Trump did not take the coronavirus serio...",0.0
"Dijitalizm ve Corona Gunlerinde Egitim. 

Yazar/Iletisim Uzmani Sayin Said Ercan'la canli yayinda bulusacagiz. 

... https://t.co/KEID7Olg8r",0.0
RT @Javier__CB: La situacion de #COVID19 en el mundo es abrumadora. Por eso hemos desarrollado una app para #Android y para #iOS en colabor...,0.0
"RT @niilexis: ""India has recorded its biggest single-day spike in coronavirus cases as the government eased one of the world's strictest lo...",0.296
RT @timmie__: I can't wait for this corona shii to be over! I need to worship in pRoPhEt Odumeje (The Lion Himself) church  https://t.c...,0.3595
RT @MrMogomotsi: I would like to apologise to Donald Trump for not supporting him when he said #Covid_19 #coronavirus is a Chinese virus......,0.4007
"RT @ClaraLionelFdn: Together with @jack's #startsmall and JAY-Z's @ShawnCarterSF, we are co-funding $6.2 million in COVID-19 response grant...",0.3612
"@hamonjeanpaul  @Drmartyufml
Une idee ?   #suivi #STROKE #AVC #cardiologie #coronavirus #SARSCoV2 #covid_19",0.0
"If a poet who hasn't yet died of coronavirus writes a poem on the subject, it's just cultural appropriation:
Carol... https://t.co/5qu8t8PeB7",0.4449
"RT @MBuhari: Mallam Abba Kyari, who died on 17th April, 2020, at the age of 67 from complications caused by the Coronavirus, was a true Nig...",-0.2023
!El Llastrin esta disponible! https://t.co/twLF04GNr8 Gracias a @LesFartures @joluisiro #datoscoronavirus #covid19esp,0.0
RT @SE_Rajoelina: #Madagascar lancera demain le &lt; CVO ou Covid-Organics&gt; remede traditionnel ameliore compose d'Artemisia &amp; de plantes medi...,0.0
"RT @nytimesworld: Araceli Buendia Ilagan was one of seven nurses from her Filipino family. Last month, she died in Miami from Covid-19. ""I...",-0.5574
"RT @pavido_navidoo: Cuando este agonizando por el coronavirus, quiero que mi respirador vaya conectado directamente a tu ano, para que mi u...",0.0
"RT @alaska_doctor: Conclusiones de las primeras autopsias realizadas en Italia a fallecidos por Covid-19
Gran sorpresa, el tema no es respi...",-0.296
"RT @Enjaci: @_esther_sanz Pues vamos a difundir bulos: ""En Espana habra algun caso aislado de coronavirus' Fernando Simon.
""El machismo mat...",0.0
"RT @BlogdoNoblat: O coronavirus ja foi o maior inimigo do Brasil. Neste momento, Bolsonaro e o maior inimigo.",0.0
"@djKAYWlSE God bless you as u pick me
Access diamond CACOVID",0.743
"Los fumadores son mas vulnerables a contraer coronavirus, segun un informe de Sanidad https://t.co/YRu4Kysgtc via @informativost5",0.0
"RT @bhupeshbaghel: #CoronaVirusUpdates

Happy to share that there is only one Red zone district in Chhattisgarh. For the last 72 hours, no...",0.7096
@cassiopea321 @GreekAnalyst Indeed I am from the South but from Malta. Not one of the countries hard hit with COVID... https://t.co/fVkfJjg2cK,-0.1531
"RT @Ahmedshabbir20: 2 people who were on a religious tour to #Varanasi tested positive for #COVID19 in #TamilNadu 

A group of 125 people w...",0.5574
"@omalestafeito o episodio ""Corona e 25 de Abril"" do Tubo de Ensaio devia aparecer nos intervalos da TV Escola.",0.0
"@TexasQueen78 @tnvet1 @JohnBWellsCTM Looks pretty stupid from here.

Kentucky reports highest coronavirus infection... https://t.co/RMPqS9CFjU",-0.0516
RT @Juan_Gascon: Exigimos a la Junta de CyL medidas contundentes para frenar el contagio del coronavirus en las residencia de mayores. #Res...,0.0
RT @Rbantam: This guy showed up on a Florida beach today... somebody buy this guy a drink #COVIDIOTS https://t.co/xCHm7QTXvo,0.0
"RT @FCOUILBAULT1: Selon les derniers sondages, 71 % des Italiens pensent que la pandemie de coronavirus a detruit l'UE et 55 % sont favorab...",0.0
"RT @el_pais: Muertos por covid, por paises:

 EE UU: 40.565
 Italia: 23.660
 Espana: 20.453
 Francia: 19.718
 Reino Unido: 16.060
 Be...",0.0
RT @SenRickScott: Communist China has consistently lied &amp; covered up the #Coronavirus and poses a national security threat to the United St...,-0.2023
Investigadores andaluces intentan crear un dispositivo que permita <<ver>> el coronavirus en las superficies... https://t.co/XrH1tIs1vF,0.0
"RT @senadorhumberto: Bolsonaro passou de todos os limites. Desrespeita as vitimas de COVID-19, ataca a democracia e comete crime de respons...",-0.5423
"RT @AlertaNews24: CORONAVIRUS

 2 414 191 casos, 166 477 muertos.
 Prepara plan de reapertura.
 Se reinician clases desde lunes.
...",0.0
"The Taoiseach has dismissed reports that a euro will be added to the price of a pint following COVID19.

He hadn't... https://t.co/2kKzRzikNI",0.0
"primeiro caso corona e eles ""hm que tal se pensarmos em voltar as praticas""",0.0
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"@cough_on @GRALWrites @sajidjavid @julianknight15 You know this whole Coronavirus thing is just a hoax, right? Go o... https://t.co/h0WFV9RcOJ",-0.2732
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"RT @chsssd52: Our Counsellors, Aboriginal Resource Workers, Ms. Rourke, Ms. Lihou and I are all available if you need to talk. #covid19 #co...",0.0
"RT @LizAnnSonders: Asia was main focus of deaths related to COVID-19, but Europe &amp; U.S. now  dominating @FT https://t.co/9R8AoApDFH",-0.4215
"@chicagotribune ""after testing positive for COVID-19 filed a federal lawsuit, alleging that the sheriff's office vi... https://t.co/67d6fMMArv",0.4019
@primerapagina #PrimeraPagina ?Que consecuencia ve Ud. para el tratamiento y prevencion del #CoronavirusEnVenezuela... https://t.co/5wIDYfQaOy,0.0
"RT @thinkper: Coronakrisen ar inte en tid for mindre samarbete, stangda dorrar och protektionism. Nu ar det tid for mer internationellt sam...",0.0
@Casserly_Rock @LunchtimeLiveNT @ciarakellydoc So I get to take on all the covid contagion risk and pay extra? Yeah... https://t.co/FaVbuskDdY,-0.5106
RT @lienomail: Germany have got their claim in early and sent China a PS130billion bill for 'coronavirus damages' - Beijing are not happy ht...,-0.7094
"RT @TosinOlugbenga: Now that Germany had sent China PS130billion bill for 'coronavirus damages', I think every nation of the earth should al...",-0.4404
"Que mania tiene la gente con esto del coronavirus de querer quedar bien, de ser todos muy buenos, pero en cuanto no... https://t.co/d7aRilRrVV",0.0
"RT @BenSachs9: @edubayon_ Que haya gente en la carcel por poner urnas, y estos nazis campeen a sus anchas, es para que el coronavirus nos m...",0.0
"RT @LucioQuincioC: Tomado los Altos Mirandinos, no hay paso a Caracas, Faes,GNB y DGCIM enfrentado al cartel del #Covid19  https://t.co...",-0.296
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"RT @SaludPublicaEs: Datos sobre #COVID19 en Espana, desde el primer caso inicial, actualizados a dia 20 de abril:

>Confirmados 200.210
>Fa...",0.0
RT @markets: British billionaire Richard Branson says his airlines in the U.K. and Australia won't survive the coronavirus crisis without s...,-0.6249
Repartidor de pizza dio positivo a coronavirus y provoca que aislen 72 familias https://t.co/kPeVkTVBG9 via @vanguardiamx,0.0
RT @PoliticaClarin: Coronavirus en Argentina: detienen a un dirigente de la UOM que violo la cuarentena para participar de una mesa de jueg...,0.0
RT @richardhorton1: Just for the record: the UK government is deliberately rewriting history in its ongoing COVID-19 disinformation campaig...,0.0
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
RT @rynprry: Tim Robinson mocking COVID protestors. The man is a saint. https://t.co/uiuW64UM9E,-0.4019
RT @remmy_ad: Lol the First Frame. COVID-19 is a lie but you are dressed like that?,0.631
"RT @CNN: A Michigan inmate who spent 44 years in prison died from Covid-19 weeks before he was to be released on parole.

The Department of...",-0.7845
RT @HeidiNBC: A 5-year-old daughter of Detroit first responders is the first child with COVID-19 to die in Michigan https://t.co/3nqRH2YImO,-0.5994
"RT @joe_keery: I Have Corona Virus, I'm Going To Meet Juice WRLD Now.",0.0
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
I know first hand that community cinema @opencinemalancs didn't need #COVID19 to think about celebrating our commun... https://t.co/ATWXMyDY9B,0.7845
#2 - i-Covid 19: Certificados Diagnosticos en Blockchain https://t.co/YmiVYdiC1Z,0.0
